"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-9"	"UNTEN"	"OBEN"	1	1	15163	TRUE	8770	7662	4997	4397	599	2881	2881	"outside"	"outside"	"outside"	3514	14157	0	7894	4464	12358	7894	4464	12358	416	366	717	1199	699	133	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-3"	"OBEN"	"OBEN"	2	1	11517	FALSE	5781	5381	5781	5381	2415	0	2415	"outside"	""	"outside"	2415	10842	1066	5364	3580	8944	5364	3129	8493	799	0	517	484	849	567	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-8"	"UNTEN"	"UNTEN"	3	1	15149	FALSE	9202	8153	9202	8153	0	2115	2115	""	"outside"	"outside"	3897	9478	0	3215	6263	9478	2082	6263	8345	532	699	500	17	0	783	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-5"	"OBEN"	"OBEN"	4	1	15143	FALSE	7311	6129	7311	6129	366	416	366	"timecriterion"	"outside"	"timecriterion"	3714	8377	283	3447	4647	8094	3264	4647	7911	600	317	0	0	0	450	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-12"	"OBEN"	"UNTEN"	5	1	15149	TRUE	6475	4398	3348	2182	1599	0	1599	"outside"	""	"outside"	2315	12959	0	3248	5781	9029	2532	5781	8313	467	699	383	851	416	850	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	6	1	15131	TRUE	5270	4238	3481	3082	632	2199	2199	"outside"	"outside"	"outside"	2665	9925	2032	5178	2715	7893	4828	2715	7543	183	716	850	449	0	0	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-6"	"UNTEN"	"UNTEN"	7	2	15150	FALSE	9865	8714	9865	3366	0	1783	1783	""	"outside"	"outside"	5513	10425	2381	2715	5129	7844	2715	4912	7627	350	83	800	466	0	616	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-11"	"UNTEN"	"OBEN"	8	2	9248	FALSE	4797	3997	4797	3997	0	2032	2032	""	"outside"	"outside"	5713	10361	0	1283	8845	10128	1283	8845	10128	416	166	0	0	466	466	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-1"	"OBEN"	"OBEN"	9	2	9859	FALSE	2267	1067	2267	1067	1100	0	1100	"outside"	""	"outside"	1649	9343	0	2631	6279	8910	2631	5579	8210	83	33	633	0	750	282	TRUE	TRUE	TRUE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-7"	"OBEN"	"OBEN"	10	2	15145	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	11	2	15138	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE
"08"	"F"	"301"	"Exp2"	"Rec08"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-10"	"OBEN"	"UNTEN"	12	2	15126	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	FALSE
