"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-5"	"OBEN"	"OBEN"	1	1	15121	TRUE	7361	6862	5962	5646	4797	0	4797	"outside"	""	"outside"	4797	8844	1832	5197	1815	7012	5197	1632	6829	416	782	266	433	650	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-10"	"UNTEN"	"UNTEN"	2	1	8466	FALSE	4315	3565	4315	3565	549	1982	1982	"outside"	"outside"	"outside"	2848	7996	1433	3965	2598	6563	3965	2598	6563	482	716	0	0	500	316	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-15"	"UNTEN"	"OBEN"	3	1	13965	FALSE	3947	3947	3947	3947	0	1999	1999	""	"outside"	"outside"	1999	11441	0	2931	7411	10342	2265	7411	9676	933	966	433	0	0	766	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-11"	"OBEN"	"OBEN"	4	1	6760	FALSE	2432	1849	2432	1849	1299	0	1299	"outside"	""	"outside"	1849	10527	1649	5330	3548	8878	5080	3548	8628	816	950	849	766	166	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-14"	"OBEN"	"UNTEN"	5	1	7478	FALSE	1982	1782	1982	1782	1066	0	1066	"outside"	""	"outside"	1066	7911	0	0	3597	3597	0	3597	3597	749	0	83	516	550	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"UNTEN"	"UNTEN"	6	1	13934	TRUE	5513	5230	4847	4564	283	3980	3980	"outside"	"outside"	"outside"	4313	9676	1182	2065	6429	8494	2065	6246	8311	566	0	682	783	0	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-16"	"OBEN"	"UNTEN"	7	2	15145	TRUE	7461	6046	966	966	966	0	966	"outside"	""	"outside"	966	7693	0	1565	3281	4846	832	3281	4113	0	233	749	0	0	783	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-9"	"OBEN"	"OBEN"	8	2	7456	FALSE	3047	2564	3047	2564	1099	0	1099	"outside"	""	"outside"	3231	8110	2549	2397	2798	5195	2214	2798	5012	833	233	766	483	0	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"OBEN"	"OBEN"	9	2	15134	TRUE	9593	9360	6495	6495	3198	0	3198	"outside"	""	"outside"	5413	6730	1183	466	5081	5547	466	5081	5547	932	167	133	0	250	0	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-12"	"UNTEN"	"UNTEN"	10	2	15157	TRUE	6914	5848	4748	3682	0	1366	1366	""	"outside"	"outside"	1766	9894	2965	1233	5546	6779	1233	5063	6296	700	250	834	0	566	616	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-13"	"UNTEN"	"OBEN"	11	2	15093	TRUE	3346	2281	1615	1299	0	783	783	""	"outside"	"outside"	1732	13757	0	3131	7262	10393	3131	7262	10393	650	1133	732	483	599	167	TRUE	TRUE	TRUE
"09"	"M"	"292"	"Exp3"	"Rec09"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-6"	"UNTEN"	"UNTEN"	12	2	7879	FALSE	3931	3931	3931	3931	0	3931	3931	""	""	""	3931	9627	6480	0	2415	2415	0	2415	2415	616	849	649	749	450	0	TRUE	TRUE	TRUE
