"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-5"	"OBEN"	"OBEN"	1	1	15113	TRUE	4671	3755	2116	1516	1516	316	1516	"outside"	"outside"	"outside"	2348	8262	283	2699	5280	7979	2016	4147	6163	333	899	866	783	0	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-10"	"UNTEN"	"UNTEN"	2	1	15164	TRUE	2466	1765	1732	1482	0	782	782	""	"timecriterion"	"timecriterion"	2215	9394	0	4882	4429	9311	4882	3414	8296	650	599	83	167	0	150	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-15"	"UNTEN"	"OBEN"	3	1	12938	TRUE	3031	2864	2032	1865	166	1466	1466	"outside"	"timecriterion"	"timecriterion"	2898	12441	0	7445	4996	12441	6312	4113	10425	834	866	17	434	733	283	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-11"	"OBEN"	"OBEN"	4	1	15161	TRUE	499	0	183	0	0	0	0	""	""	""	183	11891	0	5845	6046	11891	3980	3681	7661	0	532	583	800	666	683	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-14"	"OBEN"	"UNTEN"	5	1	10507	FALSE	1248	1082	1248	1082	1116	0	1116	"outside"	""	"outside"	1332	8211	200	1782	5863	7645	1782	4231	6013	749	833	0	0	316	916	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-8"	"UNTEN"	"UNTEN"	6	1	15143	TRUE	2781	2248	1615	1082	533	1133	1133	"outside"	"outside"	"outside"	1949	5961	0	366	4980	5346	366	4980	5346	766	0	531	217	0	866	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-16"	"OBEN"	"UNTEN"	7	2	13478	TRUE	2299	2232	1449	1449	1465	0	1465	"outside"	""	"outside"	1465	6562	0	2432	4130	6562	2432	2315	4747	683	799	716	0	0	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-9"	"OBEN"	"OBEN"	8	2	13129	TRUE	4297	4197	3847	3747	1332	0	1332	"outside"	""	"outside"	1332	7127	316	4896	1749	6645	4580	1749	6329	833	0	0	316	134	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-7"	"OBEN"	"OBEN"	9	2	11827	FALSE	1049	1049	1049	1049	1066	0	1066	"outside"	""	"outside"	1066	6046	0	2266	3780	6046	683	3780	4463	500	567	349	0	0	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-12"	"UNTEN"	"UNTEN"	10	2	9184	FALSE	2215	2148	2215	2148	0	2165	2165	""	"outside"	"outside"	2282	10056	4363	3130	2247	5377	2131	2247	4378	915	716	833	916	0	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-13"	"UNTEN"	"OBEN"	11	2	15115	TRUE	3890	3674	1982	1849	0	1349	1349	""	"outside"	"outside"	1532	3847	0	1882	1882	3764	1699	1882	3581	150	0	0	399	0	0	TRUE	TRUE	TRUE
"33"	"M"	"294"	"Exp3"	"Rec33"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-6"	"UNTEN"	"UNTEN"	12	2	10362	FALSE	4113	4113	4113	4113	0	2798	2798	""	"outside"	"outside"	2798	10724	4696	2032	3829	5861	2032	2514	4546	600	433	583	633	167	899	TRUE	TRUE	TRUE
