"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-10"	"OBEN"	"UNTEN"	1	1	15119	TRUE	5741	4958	3379	2979	1466	0	1466	"outside"	""	"outside"	1466	12376	0	5298	4896	10194	5298	4896	10194	683	933	900	183	283	983	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"OBEN"	"OBEN"	2	1	15117	TRUE	4914	4714	3515	3315	1715	0	1715	"outside"	""	"outside"	1715	12241	4312	2947	4982	7929	2947	4982	7929	649	766	633	933	750	0	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	3	1	15147	FALSE	11741	11108	11741	11108	250	6745	6745	"outside"	"outside"	"outside"	8861	13990	6145	3782	3730	7512	3782	3730	7512	583	899	832	550	683	0	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	4	1	15145	TRUE	6469	6135	2699	2432	0	1066	1066	""	"timecriterion"	"timecriterion"	2915	13241	5347	1582	6312	7894	1582	6312	7894	832	849	567	849	700	783	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"OBEN"	"OBEN"	5	1	15139	TRUE	4297	3648	3697	3231	1399	0	1399	"outside"	""	"outside"	1399	12941	2947	2399	7595	9994	2399	7595	9994	865	183	849	899	683	167	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-11"	"UNTEN"	"OBEN"	6	1	10749	TRUE	2115	1915	1316	1116	200	599	599	"outside"	"outside"	"outside"	866	13692	0	1516	7930	9446	1516	7930	9446	0	649	267	0	767	799	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-1"	"OBEN"	"OBEN"	7	2	15157	FALSE	4696	3764	4696	1083	1099	0	1099	"outside"	""	"outside"	1099	12372	1932	1748	8409	10157	1748	8026	9774	450	466	666	50	716	649	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"UNTEN"	"UNTEN"	8	2	15143	TRUE	6050	4817	2298	1499	566	1516	1516	"outside"	"outside"	"outside"	2415	13311	5664	933	6714	7647	933	6714	7647	633	116	0	750	500	966	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-12"	"OBEN"	"UNTEN"	9	2	12475	FALSE	3746	3563	3746	3563	2931	0	2931	"outside"	""	"outside"	2931	8910	0	433	4363	4796	0	3980	3980	699	133	900	0	0	216	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"UNTEN"	"UNTEN"	10	2	15163	TRUE	8783	8400	2931	2931	383	2948	2948	"outside"	"outside"	"outside"	2948	12891	4964	2081	5846	7927	2081	5846	7927	217	483	800	383	783	433	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-9"	"UNTEN"	"OBEN"	11	2	15116	TRUE	9826	9759	4663	4663	0	1816	1816	""	"outside"	"outside"	1816	7509	0	433	4445	4878	433	4378	4811	699	1016	150	0	0	101	TRUE	TRUE	TRUE
"30"	"F"	"286"	"Exp6"	"Rec30"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-3"	"OBEN"	"OBEN"	12	2	15146	TRUE	3380	2481	2231	1598	1000	0	1000	"outside"	""	"outside"	1000	7128	3647	483	1799	2282	266	1799	2065	600	0	234	317	0	0	TRUE	TRUE	TRUE
