"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-10"	"OBEN"	"UNTEN"	1	1	10983	TRUE	3197	2281	2364	1515	1199	0	1199	"outside"	""	"outside"	1699	10792	0	6896	3746	10642	6713	3330	10043	849	483	351	0	816	633	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-7"	"OBEN"	"OBEN"	2	1	9350	FALSE	3480	2148	3480	2148	1315	200	1315	"outside"	"outside"	"outside"	1865	9678	1083	2682	5313	7995	2682	5113	7795	200	283	400	599	633	0	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	3	1	15124	TRUE	4513	4147	3580	3214	366	1732	1732	"outside"	"outside"	"outside"	2148	11710	2865	4414	4431	8845	3964	4431	8395	950	800	650	899	0	267	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	4	1	15143	TRUE	4379	3080	2398	1382	283	916	916	"outside"	"outside"	"outside"	916	9660	2464	3564	3632	7196	3564	3465	7029	632	267	0	716	0	567	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-5"	"OBEN"	"OBEN"	5	1	11055	FALSE	5014	3198	5014	3198	1133	500	1133	"outside"	"outside"	"outside"	1466	11309	483	5330	5063	10393	5330	5063	10393	600	1166	266	749	67	816	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-11"	"UNTEN"	"OBEN"	6	1	15137	TRUE	3793	2910	2082	1432	0	1066	1066	""	"outside"	"outside"	1533	11822	366	4847	4412	9259	4847	4412	9259	250	649	316	499	650	849	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-1"	"OBEN"	"OBEN"	7	2	15142	TRUE	4930	3315	3548	1233	1282	183	1282	"outside"	"outside"	"outside"	2481	12908	1532	6330	5046	11376	5880	5046	10926	783	33	816	233	183	0	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-8"	"UNTEN"	"UNTEN"	8	2	15142	FALSE	6861	5080	6861	2732	0	1016	1016	""	"outside"	"outside"	2415	9043	1981	2865	4197	7062	2865	3981	6846	900	0	449	833	733	100	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-12"	"OBEN"	"UNTEN"	9	2	15143	TRUE	6979	4664	3832	1899	499	0	499	"outside"	""	"outside"	2166	11175	333	3630	4397	8027	3364	3647	7011	499	533	865	749	633	864	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-6"	"UNTEN"	"UNTEN"	10	2	15146	TRUE	4087	3421	2731	1249	0	1249	1249	""	"outside"	"outside"	1249	8792	3164	3131	2231	5362	3131	2048	5179	33	883	0	433	0	0	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-9"	"UNTEN"	"OBEN"	11	2	14178	FALSE	4863	3581	4863	1682	699	1215	1215	"outside"	"outside"	"outside"	1215	11890	0	5728	4580	10308	5528	4397	9925	0	133	532	0	666	833	TRUE	TRUE	TRUE
"12"	"M"	"281"	"Exp6"	"Rec12"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-3"	"OBEN"	"OBEN"	12	2	12496	TRUE	3198	2565	1982	766	782	0	782	"outside"	""	"outside"	1132	10042	366	3464	6212	9676	3214	5829	9043	467	683	765	666	849	0	TRUE	TRUE	TRUE
