"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-1"	"OBEN"	"OBEN"	1	1	15162	TRUE	10210	4779	9744	4513	333	0	333	"outside"	""	"outside"	4180	13460	0	7195	5815	13010	7195	4765	11960	699	884	117	250	333	399	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	2	1	15134	TRUE	7687	4955	4364	1749	200	816	816	"outside"	""	""	1266	13476	0	3116	10293	13409	3116	8826	11942	633	0	784	949	166	333	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	3	1	15156	FALSE	11357	10158	11357	10158	183	1532	1532	"outside"	"timecriterion"	"timecriterion"	1999	13874	0	6161	7546	13707	5978	7546	13524	133	50	317	932	933	217	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	4	1	15127	TRUE	6632	3002	4762	999	1033	0	1033	"outside"	""	"outside"	1832	13442	0	3914	7479	11393	3448	6896	10344	400	333	683	633	917	715	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-13"	"OBEN"	"OBEN"	5	1	15085	FALSE	9673	6208	9673	2149	600	0	600	"outside"	""	"outside"	1366	13392	1532	1982	9711	11693	1982	8462	10444	666	351	949	850	800	750	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	6	1	15147	TRUE	5513	3799	4281	3016	234	733	733	"outside"	"outside"	"outside"	2682	13840	0	7910	5930	13840	7677	5213	12890	816	317	234	700	800	999	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-3"	"OBEN"	"OBEN"	7	2	15163	TRUE	6810	6178	4247	2533	2815	0	2815	"outside"	""	"outside"	3164	13410	283	1583	10128	11711	1583	9578	11161	683	449	50	0	200	716	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	8	2	15114	TRUE	8135	5338	5080	1633	217	1633	1633	"outside"	""	""	1116	14055	0	3329	9510	12839	3329	7329	10658	250	384	499	783	700	599	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15162	TRUE	4497	3964	2515	2365	0	2182	2182	""	"outside"	"outside"	666	13757	0	8661	4996	13657	8661	4230	12891	499	284	749	550	366	700	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-15"	"OBEN"	"OBEN"	10	2	15122	TRUE	7980	6114	1632	1499	1082	0	1082	"outside"	""	"outside"	1082	13558	0	6514	7044	13558	6514	5679	12193	284	49	616	916	783	750	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	11	2	15147	FALSE	5795	5246	5795	5246	0	1582	1582	""	"outside"	"outside"	2065	13142	4981	2382	5779	8161	2382	5546	7928	566	550	650	483	283	850	TRUE	TRUE	TRUE
"31"	"M"	"297"	"Exp1"	"Rec31"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	12	2	15159	TRUE	6398	4832	1799	1199	1466	0	1466	"outside"	""	"outside"	2166	13110	0	8345	4165	12510	8345	3549	11894	866	16	250	317	833	765	TRUE	TRUE	TRUE
