"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-1"	"OBEN"	"OBEN"	1	1	15137	FALSE	6515	5315	6515	5315	583	450	583	"timecriterion"	""	"timecriterion"	2015	12009	0	8094	3915	12009	8094	3765	11859	199	433	749	983	0	832	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	2	1	9286	FALSE	2231	932	2231	716	0	766	766	""	"outside"	"outside"	3230	7978	0	1549	5947	7496	1549	5947	7496	616	533	0	833	0	0	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	3	1	15141	TRUE	10226	8126	3680	2347	0	899	899	""	"outside"	"outside"	3680	10010	300	2049	7128	9177	2049	7128	9177	0	483	799	700	949	0	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	4	1	15165	FALSE	8553	5378	8553	3196	534	0	534	"outside"	""	"outside"	3031	11773	0	3081	4030	7111	3081	4030	7111	417	916	650	616	899	600	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-13"	"OBEN"	"OBEN"	5	1	13894	FALSE	2482	1366	2482	1066	1083	0	1083	"outside"	""	"outside"	1899	10044	2199	466	7379	7845	466	7279	7745	766	816	650	966	700	0	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	6	1	15158	FALSE	7377	3729	7377	733	350	500	500	"outside"	"outside"	"outside"	1549	12475	933	0	11342	11342	0	11342	11342	0	283	0	866	217	1033	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-3"	"OBEN"	"OBEN"	7	2	15141	TRUE	5780	3829	2914	949	466	0	466	"outside"	""	"outside"	1283	11377	666	2232	8312	10544	2232	8312	10544	50	0	400	983	833	167	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	8	2	15117	TRUE	6596	3864	2432	616	167	633	633	"outside"	"outside"	"outside"	1649	7461	0	2815	3165	5980	2815	3165	5980	432	1166	416	0	0	0	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15112	TRUE	4766	3318	2364	1848	199	1782	1782	"outside"	"outside"	"outside"	2398	5661	964	417	4280	4697	417	4280	4697	117	167	0	0	0	233	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-15"	"OBEN"	"OBEN"	10	2	15145	TRUE	4231	3715	916	916	933	0	933	"outside"	""	"outside"	933	8960	366	2798	5596	8394	2798	5596	8394	650	949	667	0	0	916	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	11	2	15140	TRUE	2133	1284	1599	967	0	583	583	""	"timecriterion"	"timecriterion"	2232	11927	950	0	10977	10977	0	10977	10977	617	982	517	1949	0	650	TRUE	TRUE	TRUE
"25"	"F"	"291"	"Exp1"	"Rec25"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	12	2	11749	FALSE	1831	516	1831	516	116	0	116	"outside"	""	"outside"	2398	9044	0	1016	6747	7763	1016	6747	7763	850	0	783	967	0	0	TRUE	TRUE	TRUE
