"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	1	1	14569	FALSE	7530	6863	7530	6863	0	1315	1315	""	"outside"	"outside"	1748	13156	2681	2065	8410	10475	2065	8410	10475	566	167	150	17	533	0	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	2	1	8765	FALSE	3082	2865	3082	2865	0	1749	1749	""	"outside"	"outside"	3248	12641	1333	0	11308	11308	0	10542	10542	200	300	800	1566	0	449	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	3	1	15168	FALSE	10527	10394	10527	10394	0	2947	2947	""	"outside"	"outside"	2947	13725	0	1432	6296	7728	1116	6296	7412	849	367	699	916	449	600	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	4	1	15147	TRUE	5195	4646	1649	1399	982	0	982	"outside"	""	"outside"	1265	10244	0	2565	6163	8728	2565	6163	8728	800	167	617	916	233	0	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-3"	"OBEN"	"OBEN"	5	1	10676	TRUE	3915	3915	2365	2365	2416	0	2416	"outside"	""	"outside"	2416	9278	1182	783	7313	8096	783	6797	7580	566	366	682	0	883	0	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-13"	"OBEN"	"OBEN"	6	1	9254	TRUE	3114	2981	2814	2814	2831	0	2831	"outside"	""	"outside"	2831	10244	883	2432	6929	9361	2249	6929	9178	766	716	0	750	0	0	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	7	2	7078	FALSE	2431	1798	2431	1798	1333	0	1333	"outside"	""	"outside"	2648	10662	0	1133	7430	8563	783	6547	7330	483	850	0	850	67	417	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	8	2	15124	TRUE	3880	3464	2781	2548	233	1216	1216	"outside"	"outside"	"outside"	1499	9576	266	616	8694	9310	616	7861	8477	300	916	0	0	0	966	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15141	FALSE	12193	11777	12193	11777	450	2915	2915	"outside"	"timecriterion"	"timecriterion"	4964	13025	733	1100	11009	12109	1100	10276	11376	583	500	916	933	667	366	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	10	2	15149	FALSE	13301	12984	13301	12984	0	2065	2065	""	"outside"	"outside"	2065	13158	0	1433	11242	12675	1216	10892	12108	616	317	783	5463	3464	1466	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-15"	"OBEN"	"OBEN"	11	2	15159	TRUE	6626	5444	4728	3879	1766	0	1766	"outside"	""	"outside"	1766	9412	3048	516	5848	6364	516	5532	6048	583	450	783	216	0	0	TRUE	TRUE	TRUE
"11"	"F"	"293"	"Exp5"	"Rec11"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-1"	"OBEN"	"OBEN"	12	2	7558	FALSE	2914	1665	2914	1665	783	0	783	"outside"	""	"outside"	1532	12890	1999	3564	7327	10891	3564	6195	9759	650	866	150	617	100	883	TRUE	TRUE	TRUE
