"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	1	1	15140	FALSE	8712	6730	8712	6730	0	967	967	""	"outside"	"outside"	2882	12891	1714	4880	6297	11177	4680	6297	10977	50	767	0	233	467	716	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	2	1	15148	FALSE	8628	6129	8628	6129	0	1032	1032	""	"outside"	"outside"	1299	14138	1731	6512	5895	12407	6512	5895	12407	367	933	915	1099	782	500	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	3	1	15120	TRUE	6977	5595	2931	2498	0	1765	1765	""	"outside"	"outside"	1765	13924	0	6162	5530	11692	6162	5530	11692	167	400	800	816	383	665	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	4	1	15152	TRUE	5327	3929	2180	1814	750	201	750	"outside"	"outside"	"outside"	1999	14105	0	8259	5180	13439	8259	5180	13439	699	450	766	299	866	966	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-3"	"OBEN"	"OBEN"	5	1	15142	TRUE	7995	6779	7062	5996	3015	0	3015	"outside"	""	"outside"	3248	14442	0	1916	12526	14442	1916	12326	14242	850	316	600	1016	949	1050	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-13"	"OBEN"	"OBEN"	6	1	15114	TRUE	4997	4564	3315	2882	1982	0	1982	"outside"	""	"outside"	1982	13474	1482	5996	5996	11992	5996	5996	11992	50	866	517	1449	466	699	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	7	2	15127	TRUE	5430	5130	2282	2282	2349	149	2349	"outside"	"outside"	"outside"	2349	12693	0	3798	6446	10244	3798	6446	10244	833	116	716	383	634	917	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	8	2	15130	FALSE	6427	5328	6427	3197	250	2315	2315	"outside"	"outside"	"outside"	2848	13991	766	3015	10210	13225	3015	9094	12109	850	0	150	50	766	1232	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15157	TRUE	7193	6294	4496	3897	266	3265	3265	"outside"	"outside"	"outside"	3581	13390	2148	2698	8361	11059	2698	8361	11059	849	850	433	167	583	716	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	10	2	15137	TRUE	5427	3947	2249	1599	183	1200	1200	"outside"	"outside"	"outside"	2432	11159	0	1366	9526	10892	1366	9526	10892	400	882	316	916	0	566	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-15"	"OBEN"	"OBEN"	11	2	15151	FALSE	8812	8062	8812	6113	2265	200	2265	"outside"	"outside"	"outside"	4247	13291	0	0	13291	13291	0	13108	13108	783	1666	300	949	283	749	TRUE	TRUE	TRUE
"29"	"F"	"293"	"Exp5"	"Rec29"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-1"	"OBEN"	"OBEN"	12	2	15150	TRUE	4274	2725	2282	1832	1849	0	1849	"outside"	""	"outside"	2348	14141	450	4131	9560	13691	4131	9560	13691	183	300	283	600	549	283	TRUE	TRUE	TRUE
