"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-10"	"UNTEN"	"UNTEN"	1	1	7134	FALSE	2581	1615	2581	1615	267	499	499	"outside"	"outside"	"outside"	1815	9495	1733	3631	3831	7462	3631	3831	7462	0	316	584	882	616	0	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-2"	"OBEN"	"UNTEN"	2	1	10480	FALSE	4247	3131	4247	3131	1265	0	1265	"outside"	""	"outside"	3131	10693	0	1932	6146	8078	1932	6146	8078	800	350	350	649	616	899	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-15"	"OBEN"	"OBEN"	3	1	7154	FALSE	2765	2765	2765	2765	2814	0	2814	"outside"	""	"outside"	2814	8180	850	900	6430	7330	900	6430	7330	267	500	716	0	250	933	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-12"	"UNTEN"	"UNTEN"	4	1	6253	FALSE	2249	1833	2249	1833	416	1882	1882	"outside"	"outside"	"outside"	2331	8977	2099	966	5912	6878	966	5912	6878	150	416	616	0	0	0	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-13"	"OBEN"	"OBEN"	5	1	7917	FALSE	3497	3164	3497	3164	1499	0	1499	"outside"	""	"outside"	1899	8878	0	2615	6263	8878	2615	6063	8678	0	67	0	932	0	0	FALSE	TRUE	FALSE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-3"	"UNTEN"	"OBEN"	6	1	8389	FALSE	2698	1333	2698	1333	200	433	433	"outside"	"outside"	"outside"	1366	9413	0	1433	7630	9063	1433	6714	8147	383	733	734	783	0	0	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-9"	"OBEN"	"OBEN"	7	2	8554	FALSE	3231	3048	3231	3048	2699	0	2699	"outside"	""	"outside"	3881	8929	0	2566	6230	8796	2566	6063	8629	283	0	849	0	0	417	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	8	2	8414	FALSE	2014	1332	2014	1332	216	616	616	"outside"	"outside"	"outside"	832	5661	966	0	4695	4695	0	3280	3280	483	400	0	0	0	0	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D1"	"OBJ-1"	"UNTEN"	"OBEN"	9	2	7213	FALSE	1815	866	1815	866	0	483	483	""	"outside"	"outside"	483	10611	0	4365	5580	9945	4148	5230	9378	567	0	433	0	416	167	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-11"	"OBEN"	"OBEN"	10	2	9255	FALSE	3798	3398	3798	3398	2349	0	2349	"outside"	""	"outside"	2782	7377	0	1815	5562	7377	1815	4613	6428	217	833	750	0	0	0	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-4"	"OBEN"	"UNTEN"	11	2	6624	FALSE	1566	783	1566	783	783	0	783	"outside"	""	"outside"	1849	8581	0	2199	4382	6581	2199	3199	5398	684	600	0	0	817	100	TRUE	TRUE	TRUE
"16"	"M"	"298"	"Exp4"	"Rec16"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	12	2	11771	TRUE	3963	1515	1782	766	216	799	799	"outside"	"outside"	"outside"	1032	8827	466	0	8211	8211	0	7095	7095	0	783	850	0	0	0	TRUE	TRUE	TRUE
