"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-1"	"OBEN"	"OBEN"	1	1	13548	TRUE	5080	3614	4197	2731	1016	0	1016	"outside"	""	"outside"	3564	12275	2097	4781	5197	9978	4781	5197	9978	483	300	800	782	33	716	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	2	1	13212	FALSE	6878	4563	6878	4563	0	1366	1366	""	"outside"	"outside"	3215	14024	0	2166	11042	13208	2166	11042	13208	749	1582	200	983	932	982	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	3	1	8315	FALSE	3982	2782	3982	2782	200	1299	1299	"outside"	"outside"	"outside"	3564	13957	1183	667	11557	12224	667	11557	12224	933	349	849	916	782	217	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	4	1	11160	FALSE	4331	3265	4331	3265	1016	0	1016	"outside"	""	"outside"	4797	11944	0	1716	8845	10561	1716	8695	10411	166	400	133	866	499	550	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-13"	"OBEN"	"OBEN"	5	1	15098	TRUE	5480	3831	2999	1916	849	0	849	"outside"	""	"outside"	3497	13574	583	6912	5896	12808	5097	4830	9927	0	350	0	50	849	733	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	6	1	7603	FALSE	2716	1466	2716	1466	0	866	866	""	"outside"	"outside"	3047	13528	617	8629	4282	12911	8013	4132	12145	83	849	866	233	784	0	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-3"	"OBEN"	"OBEN"	7	2	6919	FALSE	2466	1366	2466	1366	832	0	832	"outside"	""	"outside"	2682	13591	566	5746	6912	12658	4347	5996	10343	733	782	466	800	583	317	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	8	2	15133	TRUE	9125	5595	1582	1399	183	783	783	""	"outside"	"outside"	1983	13791	0	2450	9709	12159	1850	8643	10493	634	633	266	533	533	799	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	11397	TRUE	3780	3647	2031	1898	0	949	949	""	"outside"	"outside"	2281	13142	716	5631	6795	12426	4764	5713	10477	266	550	800	183	617	283	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D2"	"OBJ-15"	"OBEN"	"OBEN"	10	2	15141	TRUE	7778	7112	6429	6029	716	0	716	"outside"	""	"outside"	3548	13657	333	6213	7111	13324	5780	5496	11276	700	933	716	0	1715	116	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	11	2	11772	FALSE	3480	3163	3480	3163	0	233	233	""	"outside"	"outside"	983	11011	2848	2699	5265	7964	1716	4465	6181	217	516	916	17	466	16	TRUE	TRUE	TRUE
"07"	"M"	"298"	"Exp1"	"Rec07"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	12	2	8827	TRUE	2531	2065	1582	1382	516	0	516	"outside"	""	"outside"	1748	11876	0	3964	7229	11193	3431	5380	8811	767	34	832	350	233	0	TRUE	TRUE	TRUE
