"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	1	1	15156	TRUE	5979	5979	3681	3681	0	2482	2482	""	"outside"	"outside"	2482	10443	1366	5713	2948	8661	5713	2948	8661	2232	233	0	383	982	767	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	2	1	10735	TRUE	3672	3672	3563	3563	0	2415	2415	""	"outside"	"outside"	2415	12856	1982	5079	5479	10558	5079	5063	10142	284	915	399	700	799	17	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	3	1	13693	TRUE	6046	5796	2082	2082	0	2116	2116	""	"outside"	"outside"	2116	7847	0	2982	3465	6447	2982	3465	6447	84	683	584	500	0	0	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	4	1	11777	TRUE	2215	2215	1349	1349	1382	0	1382	"outside"	""	"outside"	1382	8012	0	5763	2132	7895	5763	2132	7895	766	1915	0	899	0	0	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-3"	"OBEN"	"OBEN"	5	1	9112	FALSE	2749	2749	2749	2749	2598	0	2598	"outside"	""	"outside"	2598	13755	1050	5479	6993	12472	5479	6993	12472	716	899	67	1399	549	466	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-13"	"OBEN"	"OBEN"	6	1	8410	FALSE	3031	2648	3031	2648	2665	0	2665	"outside"	""	"outside"	3081	9927	783	5963	3181	9144	5780	3181	8961	867	1765	0	0	0	966	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	7	2	15136	TRUE	5742	5442	1432	1432	1449	0	1449	"outside"	""	"outside"	1449	10676	167	7463	1348	8811	7463	1348	8811	149	848	200	282	566	1465	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	8	2	15151	FALSE	6581	5697	6581	3365	0	2015	2015	""	"outside"	"outside"	3431	13191	766	8311	4114	12425	7012	3664	10676	883	1132	799	867	600	0	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15154	TRUE	8942	7992	2732	2215	0	2216	2216	""	"outside"	"outside"	2782	9061	883	4131	4047	8178	4131	3714	7845	367	866	400	0	0	866	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	10	2	15149	TRUE	5331	5131	1300	1100	0	1116	1116	""	"outside"	"outside"	1350	10775	0	4363	4630	8993	4363	4630	8993	167	300	500	250	183	783	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-15"	"OBEN"	"OBEN"	11	2	12748	FALSE	4365	2732	4365	2732	600	0	600	"outside"	""	"outside"	1899	7313	949	2000	4364	6364	2000	4364	6364	350	0	534	966	583	0	TRUE	TRUE	TRUE
"23"	"F"	"289"	"Exp5"	"Rec23"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-1"	"OBEN"	"OBEN"	12	2	9563	TRUE	1616	1616	1266	1266	1299	0	1299	"outside"	""	"outside"	1299	6960	1815	3713	1432	5145	3713	1132	4845	350	0	749	783	0	316	TRUE	TRUE	TRUE
