"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	1	1	15146	TRUE	8612	7813	7413	6947	0	3697	3697	""	"outside"	"outside"	3964	13239	2031	3897	6611	10508	3897	6611	10508	782	899	850	433	666	317	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	2	1	15159	FALSE	11608	11408	11608	11408	200	4980	4980	"outside"	"outside"	"outside"	9260	13757	2065	4563	7129	11692	4563	7129	11692	766	0	866	782	733	549	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	3	1	15167	FALSE	12653	12503	12653	12503	0	3981	3981	""	"outside"	"outside"	3981	13491	0	3930	8077	12007	3930	8077	12007	333	916	716	784	799	716	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	4	1	15132	FALSE	6604	5139	6604	5139	1899	300	1899	"outside"	"outside"	"outside"	2232	13074	450	2549	7711	10260	2549	7711	10260	249	167	350	932	850	599	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-3"	"OBEN"	"OBEN"	5	1	15134	FALSE	8944	6264	8944	5764	1882	349	1882	"outside"	"outside"	"outside"	3563	14025	3081	866	9911	10777	866	9911	10777	400	849	566	816	817	966	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-13"	"OBEN"	"OBEN"	6	1	15093	TRUE	3034	1967	2934	1383	1399	300	1399	"outside"	"outside"	"outside"	2348	13739	2148	2181	8894	11075	2181	8894	11075	467	1016	866	815	383	817	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	7	2	15126	TRUE	5031	4332	3849	3466	2898	383	2898	"outside"	"outside"	"outside"	3314	11528	0	866	7681	8547	866	6615	7481	816	183	217	783	799	233	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	8	2	7937	FALSE	3164	3164	3164	3164	0	3198	3198	""	"outside"	"outside"	3198	11143	1466	1315	8162	9477	1049	7962	9011	1016	949	0	515	517	134	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	15150	TRUE	9906	9373	9462	8929	400	4814	4814	"outside"	"outside"	"outside"	4814	11809	5246	1233	4914	6147	1233	4614	5847	933	816	749	751	666	0	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"COM"	"NO"	1	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	10	2	15125	TRUE	5681	4630	4064	3131	0	2382	2382	""	"outside"	"outside"	2732	11625	0	317	9427	9744	317	9144	9461	450	1599	282	0	0	333	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-15"	"OBEN"	"OBEN"	11	2	15160	FALSE	9676	8311	9676	8311	2232	383	2232	""	"outside"	""	5246	12208	2382	1100	8726	9826	1100	8726	9826	0	1082	766	733	634	267	TRUE	TRUE	TRUE
"37"	"F"	"295"	"Exp5"	"Rec37"	"THIRD-TEST"	"NCOM"	"NO"	4	"D1"	"OBJ-1"	"OBEN"	"OBEN"	12	2	8520	FALSE	3282	2782	3282	2782	2232	500	2232	"outside"	"outside"	"outside"	2765	11859	2049	1515	8128	9643	1249	6796	8045	700	966	0	916	616	0	TRUE	TRUE	TRUE
