"ID"	"Sex"	"Age_Days"	"Exp"	"Rec"	"TestPhase"	"ConSoc"	"ConOut"	"Condition"	"Dyad"	"Object"	"ObjectPos"	"ObjectPosAct"	"TrialRun"	"TrialCon"	"OutcomeDuration"	"TwoSecCheck"	"TotalLTScreenOut"	"TotalLTObjectOut"	"LTScreenOut"	"LTObjectOut"	"FirstLookDurationObjectOutTop"	"FirstLookDurationObjectOutBottom"	"FirstLookDurationObjectOut"	"FirstLookDurationObjectOutTopReason"	"FirstLookDurationObjectOutBottomReason"	"FirstLookDurationObjectOutReason"	"FirstLookDurationScreen"	"TotalLTScreenAct"	"TotalLTObjectAct"	"TotalLTActorLeftAct"	"TotalLTActorRightAct"	"TotalLTActorSumAct"	"TotalLTFaceLeftAct"	"TotalLTFaceRightAct"	"TotalLTFaceSumAct"	"LTScreenAct_5to6"	"LTScreenAct_7to8"	"LTScreenAct_9to10"	"LTScreenAct_11to12"	"LTScreenAct_13to14"	"LTScreenAct_15to16"	"InterPhaseCheckerSoc"	"InterPhaseCheckerGazing"	"InterPhaseCheckerValid"
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-1"	"OBEN"	"OBEN"	1	1	6971	FALSE	1850	1383	1850	1383	850	67	850	"timecriterion"	"outside"	"timecriterion"	2315	11097	0	7082	4015	11097	7082	4015	11097	717	683	866	684	716	0	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-7"	"UNTEN"	"OBEN"	2	1	15156	TRUE	7495	6179	3131	2798	166	2798	2798	"outside"	"outside"	"outside"	3164	13820	0	9158	3829	12987	8991	3829	12820	183	599	849	599	749	732	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-16"	"UNTEN"	"UNTEN"	3	1	10482	FALSE	6062	4980	6062	4980	283	4330	4330	"outside"	"outside"	"outside"	6279	13541	0	3880	9095	12975	3880	9095	12975	733	233	883	333	400	700	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-6"	"OBEN"	"UNTEN"	4	1	10956	TRUE	3414	2798	2248	1765	1832	0	1832	"outside"	""	"outside"	2331	12926	0	5063	7413	12476	5063	7413	12476	350	833	516	749	750	800	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-13"	"OBEN"	"OBEN"	5	1	9076	FALSE	2082	1266	2082	1266	866	366	866	"outside"	"outside"	"outside"	2265	12738	833	5877	6028	11905	5877	5878	11755	733	317	683	682	700	482	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-4"	"UNTEN"	"UNTEN"	6	1	6901	FALSE	2781	2365	2781	2365	0	2415	2415	""	"outside"	"outside"	2848	14139	0	7379	6760	14139	7379	6760	14139	750	917	882	833	716	899	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"NO"	4	"D2"	"OBJ-3"	"OBEN"	"OBEN"	7	2	13483	TRUE	2365	1949	1282	966	982	0	982	"outside"	""	"outside"	1315	11841	2332	1515	7994	9509	1515	7994	9509	500	0	782	866	0	516	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"LOCATION"	3	"D1"	"OBJ-5"	"UNTEN"	"OBEN"	8	2	7903	FALSE	2116	2116	2116	2116	0	1666	1666	""	"outside"	"outside"	1666	10427	0	2466	6612	9078	2466	6445	8911	849	884	416	417	550	816	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"IDENTITY"	2	"D1"	"OBJ-14"	"UNTEN"	"UNTEN"	9	2	8790	FALSE	3931	3448	3931	3448	0	3431	3431	""	"outside"	"outside"	4147	9362	1217	3630	4515	8145	3630	4415	8045	832	482	766	0	0	433	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"IDENTITY"	5	"D2"	"OBJ-15"	"OBEN"	"OBEN"	10	2	7580	FALSE	1599	1066	1599	1066	1116	283	1116	"timecriterion"	"outside"	"timecriterion"	1782	6712	0	1582	5130	6712	1582	5130	6712	816	700	900	0	0	0	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"COM"	"NO"	1	"D1"	"OBJ-2"	"UNTEN"	"UNTEN"	11	2	7359	FALSE	1450	733	1450	733	166	733	733	"outside"	"outside"	"outside"	1632	7279	1166	2966	2615	5581	2966	2615	5581	183	533	0	0	433	450	TRUE	TRUE	TRUE
"13"	"M"	"291"	"Exp1"	"Rec13"	"THIRD-TEST"	"NCOM"	"LOCATION"	6	"D2"	"OBJ-8"	"OBEN"	"UNTEN"	12	2	9404	FALSE	1183	999	1183	999	1050	0	1050	"outside"	""	"outside"	1333	13106	0	3463	9293	12756	3463	9293	12756	933	1166	817	883	633	16	TRUE	TRUE	TRUE
